	startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,distributionChannel,QID2,Japanese,Japanese,Arab,Arab,Jewish,Jewish,Greek,Greek,British,British,Japanese,Japanese,Arab,Arab,Jewish,Jewish,Greek,Greek,British,British,Japanese,Japanese,Arab,Arab,Jewish,Jewish,Greek,Greek,British,British,Japanese,Japanese,Arab,Arab,Jewish,Jewish,Greek,Greek,British,British,Japanese,Japanese,Arab,Arab,Jewish,Jewish,Greek,Greek,British,British,QID17,QID18_1,QID19,QID22_1,QID22_3,QID20_TEXT
	,,,,,,,,,,,,,,,nurse,nurse,lawyer,lawyer,farmer,farmer,inmate,inmate,athlete,athlete,lawyer,lawyer,farmer,farmer,inmate,inmate,athlete,athlete,nurse,nurse,farmer,farmer,inmate,inmate,athlete,athlete,nurse,nurse,lawyer,lawyer,inmate,inmate,athlete,athlete,nurse,nurse,lawyer,lawyer,farmer,farmer,inmate,inmate,athlete,athlete,nurse,nurse,lawyer,lawyer,farmer,farmer,English,Age,Gender,Social,Econ,comments
	,,,,,,,,,,,,,,,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,warmth,competence,,,,,,
	8/17/16 16:05,8/17/16 16:10,IP Address,104.175.227.33,100,310,TRUE,8/17/16 16:10,R_3scPdVgxc8uniIm,,,,,anonymous,Accept,25,91,50,55,9,39,49,8,19,90,0,100,9,24,0,40,52,71,60,82,30,49,0,30,9,81,40,60,0,91,9,60,40,70,20,81,29,80,45,61,52,0,47,70,20,82,29,80,60,52,Yes,32,Male,Neither Liberal nor Conservative,Neither Liberal nor Conservative,
	8/17/16 15:49,8/17/16 16:06,IP Address,108.65.109.200,100,996,TRUE,8/17/16 16:06,R_12g2TFuflAihCBU,,,,,anonymous,Accept,56,78,41,67,53,52,14,28,28,71,70,33,48,37,29,19,79,63,73,65,57,54,21,24,56,70,72,81,65,71,19,19,58,33,73,73,75,68,52,54,18,23,27,63,71,72,61,78,44,51,Yes,32,Male,Somewhat Liberal,Neither Liberal nor Conservative,
	8/17/16 15:59,8/17/16 16:06,IP Address,75.132.85.168,100,370,TRUE,8/17/16 16:06,R_2vdXdAQZ0G1c2aW,,,,,anonymous,Accept,65,80,28,44,56,66,9,19,71,81,56,91,40,29,8,19,67,71,76,76,55,66,4,19,65,70,65,71,40,86,10,30,40,60,66,70,39,66,65,71,13,28,44,67,66,78,40,65,65,77,Yes,30,Male,Somewhat Liberal,Conservative,
	8/17/16 15:50,8/17/16 15:57,IP Address,96.58.192.50,100,457,TRUE,8/17/16 15:57,R_ANCUg0MjtPAfELD,,,,,anonymous,Accept,29,100,10,100,60,87,11,62,81,100,9,100,30,60,31,69,93,89,91,81,70,100,8,70,63,94,42,85,30,100,19,91,18,80,60,93,29,100,81,82,10,90,19,82,42,85,39,87,71,84,Yes,35,Female,Somewhat Conservative,Neither Liberal nor Conservative,
	8/17/16 15:50,8/17/16 15:57,IP Address,73.10.32.173,100,426,TRUE,8/17/16 15:57,R_sTIFcQhtV2jsTvz,,,,,anonymous,Accept,72,92,30,76,81,64,18,32,51,61,14,75,71,60,21,72,51,60,79,81,78,70,15,11,54,66,71,71,27,81,19,57,29,61,74,87,41,77,77,65,23,67,27,69,78,76,33,75,81,67,Yes,23,Female,Somewhat Liberal,Somewhat Conservative,
	8/17/16 15:50,8/17/16 15:55,IP Address,73.65.179.111,100,332,TRUE,8/17/16 15:55,R_2B4LscXYmKL5hTk,,,,,anonymous,Accept,91,97,51,92,73,92,19,20,51,91,51,94,70,92,20,20,53,92,94,88,71,91,19,19,81,91,99,97,51,92,20,19,51,91,92,97,51,91,64,90,18,19,51,91,90,95,51,93,69,90,Yes,47,Female,Neither Liberal nor Conservative,Neither Liberal nor Conservative,no
	8/17/16 15:50,8/17/16 15:55,IP Address,162.123.17.85,100,270,TRUE,8/17/16 15:55,R_2f1zwEBGm6KgQ6x,,,,,anonymous,Accept,50,83,40,71,61,51,19,40,29,56,29,81,29,61,9,29,51,54,30,82,20,50,4,29,21,72,61,61,30,62,10,29,29,51,72,81,55,71,28,57,9,30,39,70,83,82,50,81,34,55,Yes,43,Female,Neither Liberal nor Conservative,Neither Liberal nor Conservative,
	8/17/16 15:50,8/17/16 15:54,IP Address,174.70.54.100,100,223,TRUE,8/17/16 15:54,R_1GBo4edfbN87kRg,,,,,anonymous,Accept,89,77,39,60,66,51,74,54,58,90,45,91,79,71,78,73,81,87,64,71,82,59,84,70,88,90,84,76,34,86,74,89,91,86,81,90,74,44,67,81,81,65,84,92,73,75,57,92,73,66,Yes,29,Male,Somewhat Liberal,Neither Liberal nor Conservative,Interesting study
	8/17/16 15:45,8/17/16 15:50,IP Address,72.185.235.232,100,281,TRUE,8/17/16 15:50,R_1fdQk8hkXm3n6r0,,,,,anonymous,Accept,41,65,36,67,72,41,70,39,61,41,42,70,42,69,41,66,80,63,44,65,35,70,70,39,63,36,66,42,38,68,20,21,58,77,64,77,60,69,65,78,23,27,70,59,35,64,76,62,33,33,Yes,29,Male,Conservative,Conservative,
	8/17/16 15:32,8/17/16 15:50,IP Address,69.120.156.77,100,1087,TRUE,8/17/16 15:50,R_erF5q8hJCfAlth7,,,,,anonymous,Accept,61,92,39,77,71,63,31,72,67,83,36,77,65,72,41,40,65,78,69,88,72,74,46,30,61,76,42,67,58,71,43,62,73,82,71,64,62,81,61,74,59,47,77,58,69,70,64,73,71,59,Yes,20,Male,Very Conservative,Conservative,
	8/17/16 15:40,8/17/16 15:46,IP Address,68.81.27.169,100,307,TRUE,8/17/16 15:46,R_2dzPNjryZiDdTtD,,,,,anonymous,Accept,69,68,60,62,71,69,17,23,57,82,50,75,51,82,26,28,64,86,63,76,63,75,22,22,51,87,51,51,53,85,63,73,21,21,58,64,56,76,58,69,22,37,55,71,63,68,44,70,72,63,Yes,26,Male,Neither Liberal nor Conservative,Neither Liberal nor Conservative,
	8/17/16 15:42,8/17/16 15:45,IP Address,68.12.156.3,100,198,TRUE,8/17/16 15:45,R_3j7iuZIXP9WBWeS,,,,,anonymous,Accept,21,81,81,90,84,85,19,20,17,89,24,92,61,93,20,15,24,89,80,79,23,85,7,11,15,89,82,83,20,79,5,2,18,91,86,82,24,90,70,70,6,88,14,83,83,89,16,86,84,84,Yes,24,Female,Very Liberal,Liberal,
	8/17/16 15:43,8/17/16 15:45,IP Address,50.161.146.159,100,122,TRUE,8/17/16 15:45,R_RsCYImZvOKeAvAt,,,,,anonymous,Accept,40,40,67,60,43,58,57,58,42,38,64,64,71,61,68,66,66,67,67,40,63,76,65,38,64,38,52,67,40,62,58,54,59,64,37,33,65,65,64,70,59,59,42,66,67,65,68,62,73,66,Yes,27,Male,Very Liberal,Very Liberal,
	8/17/16 15:22,8/17/16 15:43,IP Address,100.34.102.185,100,1308,TRUE,8/17/16 15:43,R_4GdLsYVOC6Ejm1j,,,,,anonymous,Accept,89,100,12,94,100,93,5,29,81,100,26,100,64,100,0,12,66,95,87,100,66,98,0,12,70,100,94,91,10,91,0,24,65,89,62,94,11,94,65,95,0,17,65,100,77,87,37,100,87,100,Yes,31,Male,Liberal,Liberal,
	8/17/16 15:35,8/17/16 15:43,IP Address,70.190.166.156,100,436,TRUE,8/17/16 15:43,R_2f1X6XYRyAsqulb,,,,,anonymous,Accept,81,82,73,77,72,71,30,40,71,74,70,91,74,72,28,39,72,71,85,73,72,72,29,42,72,73,82,72,71,72,31,41,61,72,82,71,71,81,81,71,31,52,74,73,82,80,64,74,72,71,Yes,23,Female,Somewhat Liberal,Somewhat Conservative,
	8/17/16 15:29,8/17/16 15:42,IP Address,108.131.45.7,100,817,TRUE,8/17/16 15:42,R_1hWPNaAaKg6k6uH,,,,,anonymous,Accept,100,99,100,100,98,98,2,1,99,100,100,99,99,99,0,0,98,99,99,100,81,81,1,0,100,100,72,75,100,100,2,2,100,100,99,100,79,83,83,84,2,0,100,100,100,100,80,83,92,92,Yes,30,Female,Neither Liberal nor Conservative,Neither Liberal nor Conservative,no
	8/17/16 15:35,8/17/16 15:40,IP Address,112.207.20.175,100,304,TRUE,8/17/16 15:40,R_3PnmkRHIfGEnmoK,,,,,anonymous,Accept,52,74,47,47,41,36,58,48,61,48,72,59,51,51,59,71,71,69,71,70,48,56,51,51,46,49,39,59,54,77,60,46,51,45,81,47,47,42,60,48,52,64,51,71,51,63,51,67,51,67,Yes,27,Male,Conservative,Conservative,thanks
	8/17/16 15:33,8/17/16 15:39,IP Address,76.14.30.138,100,353,TRUE,8/17/16 15:39,R_2zSd07gv4amRSMB,,,,,anonymous,Accept,95,65,12,76,61,64,35,38,44,59,16,85,61,38,35,22,37,56,92,62,47,61,27,31,34,58,92,42,8,89,36,29,39,74,98,63,21,83,38,33,43,58,44,62,97,72,30,76,61,42,Yes,36,Male,Liberal,Somewhat Liberal,
	8/17/16 15:30,8/17/16 15:39,IP Address,99.8.45.204,100,508,TRUE,8/17/16 15:39,R_Pvpd1pWcBqVHLTb,,,,,anonymous,Accept,86,92,64,87,71,81,30,19,60,100,71,93,65,86,35,19,67,100,74,80,85,90,19,32,70,100,76,52,70,88,40,19,66,100,79,81,72,89,75,83,51,24,68,100,92,81,81,87,80,80,Yes,25,Female,Neither Liberal nor Conservative,Neither Liberal nor Conservative,
	8/17/16 15:32,8/17/16 15:37,IP Address,71.55.223.243,100,308,TRUE,8/17/16 15:37,R_20MztvWj3ADBWLP,,,,,anonymous,Accept,100,100,29,30,73,91,0,0,96,100,92,100,51,51,51,97,74,84,97,100,51,69,0,0,73,98,81,100,64,100,66,29,33,28,79,100,75,100,80,80,78,66,51,36,100,75,54,100,51,78,Yes,50,Male,Very Conservative,Very Conservative,
	8/17/16 15:30,8/17/16 15:37,IP Address,72.48.7.64,100,400,TRUE,8/17/16 15:37,R_2EGz8feUu0pTsWs,,,,,anonymous,Accept,85,100,34,100,77,35,21,41,87,100,28,100,33,81,25,41,87,100,86,100,45,83,18,29,86,100,88,100,29,100,20,30,80,100,90,100,35,100,61,91,20,35,85,100,86,100,33,100,34,80,Yes,35,Male,Liberal,Somewhat Conservative,
	8/17/16 15:30,8/17/16 15:37,IP Address,107.142.131.140,100,422,TRUE,8/17/16 15:37,R_1GC9p58BAomZWOl,,,,,anonymous,Accept,95,94,16,87,91,81,55,55,72,93,60,88,86,92,66,68,91,93,92,92,81,92,12,69,83,91,95,88,58,88,13,66,72,92,95,95,77,87,91,91,9,58,79,93,92,92,46,81,95,93,Yes,31,Female,Liberal,Conservative,
